datetime,portfolio_value,cash,positions,return
2020-01-10 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-10 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-10 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-10 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-10 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-10 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-13 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-14 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-15 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-16 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-17 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-21 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-22 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-23 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-24 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-27 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-28 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-29 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-30 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-01-31 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-03 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-04 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-05 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-06 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-07 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-10 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-11 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-12 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-13 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-14 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-18 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-19 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-20 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-21 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-24 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-25 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 11:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 12:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 13:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 14:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 15:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 16:29:00-05:00,100000.0,100000.0,[],0.0
2020-02-26 16:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 08:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 09:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 10:30:00-05:00,100000.0,100000.0,[],0.0
2020-02-27 11:30:00-05:00,100000.0,100000.0,[],0.0
